,IDComarca,IDMunicipi,Quantitat,Any,NomComarca,NomMunicipi,IDMacrofamilia,NomMacrofamilia
279,11,82172,6788.620000000001,2012-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
280,11,82172,4978.3099999999995,2011-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
281,11,82172,2932.2400000000002,2010-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
282,11,82172,2128.25,2009-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
283,11,82172,56.0,2008-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
284,11,82172,154.0,2007-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
285,11,82172,4144.0,2017-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
286,11,82172,3686.9399999999996,2017-01-01,Baix Llobregat,Sant Joan Despí,H,Fruites i verdures fresques
287,11,82212,61442.22999999995,2016-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
288,11,82212,59939.35000000004,2015-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
289,11,82212,45660.01000000001,2014-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
290,11,82212,29420.15,2013-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
291,11,82212,22147.159999999993,2012-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
292,11,82212,25066.65999999999,2011-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
293,11,82212,21761.290000000005,2010-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
294,11,82212,27323.539999999997,2009-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
295,11,82212,20461.0,2008-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
296,11,82212,22008.0,2007-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
297,11,82212,23395.0,2017-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
298,11,82212,35151.12000000002,2017-01-01,Baix Llobregat,Sant Just Desvern,H,Fruites i verdures fresques
299,11,82634,1232.4,2016-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
300,11,82634,1137.28,2015-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
301,11,82634,850.48,2014-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
302,11,82634,141.27,2013-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
303,11,82634,174.52,2012-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
304,11,82634,9750.41,2011-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
305,11,82634,13573.78,2010-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
306,11,82634,17060.18,2009-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
307,11,82634,10571.0,2008-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
308,11,82634,9898.0,2007-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
309,11,82634,16.0,2017-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
310,11,82634,83.8,2017-01-01,Baix Llobregat,Sant Vicenç dels Horts,H,Fruites i verdures fresques
311,11,82444,888.19,2016-01-01,Baix Llobregat,Santa Coloma de Cervelló,H,Fruites i verdures fresques
312,11,82444,486.0,2017-01-01,Baix Llobregat,Santa Coloma de Cervelló,H,Fruites i verdures fresques
313,11,82444,711.7,2017-01-01,Baix Llobregat,Santa Coloma de Cervelló,H,Fruites i verdures fresques
314,11,82896,1815.1,2013-01-01,Baix Llobregat,Torrelles de Llobregat,H,Fruites i verdures fresques
315,11,82896,298.0,2017-01-01,Baix Llobregat,Torrelles de Llobregat,H,Fruites i verdures fresques
316,11,82896,350.0,2017-01-01,Baix Llobregat,Torrelles de Llobregat,H,Fruites i verdures fresques
317,11,82956,18492.83000000001,2016-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
318,11,82956,12448.569999999998,2015-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
319,11,82956,9974.940000000004,2014-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
320,11,82956,15000.469999999998,2013-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
321,11,82956,12331.990000000002,2012-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
322,11,82956,4704.32,2011-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
323,11,82956,748.66,2010-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
324,11,82956,6.0,2008-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
325,11,82956,56.0,2007-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
326,11,82956,4854.088,2017-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
327,11,82956,6161.3,2017-01-01,Baix Llobregat,Vallirana,H,Fruites i verdures fresques
328,11,83015,60409.9,2016-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
329,11,83015,59159.08999999999,2015-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
330,11,83015,40393.22999999999,2014-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
331,11,83015,45232.35000000001,2013-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
332,11,83015,21769.67,2012-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
333,11,83015,7940.549999999999,2011-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
334,11,83015,3726.24,2010-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
335,11,83015,915.0,2009-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
336,11,83015,408.0,2008-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
337,11,83015,489.0,2007-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
338,11,83015,8256.0,2017-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
339,11,83015,21971.020000000008,2017-01-01,Baix Llobregat,Viladecans,H,Fruites i verdures fresques
340,13,80155,127651.40999999999,2017-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
341,13,80155,294458.8600000004,2016-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
342,13,80155,280549.29999999964,2015-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
343,13,80155,249472.3499999997,2014-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
344,13,80155,229627.07999999996,2013-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
345,13,80155,206666.3900000003,2012-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
346,13,80155,201241.29000000015,2011-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
347,13,80155,154008.63999999996,2010-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
348,13,80155,63928.48,2009-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
349,13,80155,6951.01,2008-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
350,13,80155,4270.0,2007-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
351,13,80155,98296.106,2017-01-01,Barcelonès,Badalona,H,Fruites i verdures fresques
352,13,8019301,156554.08000000022,2017-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
353,13,8019301,321697.7199999998,2016-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
354,13,8019301,284866.5800000003,2015-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
355,13,8019301,230037.9000000002,2014-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
356,13,8019301,215206.17000000036,2013-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
357,13,8019301,147757.04000000047,2012-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
358,13,8019301,113550.51000000007,2011-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
359,13,8019301,114909.56000000001,2010-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
360,13,8019301,134886.22000000003,2009-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
361,13,8019301,84750.5,2008-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
362,13,8019301,79993.5,2007-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
363,13,8019301,113299.272,2017-01-01,Barcelonès,Ciutat Vella,H,Fruites i verdures fresques
364,13,8019306,32793.549999999996,2017-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
365,13,8019306,72120.84000000003,2016-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
366,13,8019306,74851.17000000001,2015-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
367,13,8019306,71752.99000000006,2014-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
368,13,8019306,90514.23999999999,2013-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
369,13,8019306,48540.06999999999,2012-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
370,13,8019306,32644.779999999988,2011-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
371,13,8019306,20822.66,2010-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
372,13,8019306,18144.130000000005,2009-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
373,13,8019306,11273.0,2008-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
374,13,8019306,10120.0,2007-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
375,13,8019306,19636.0,2017-01-01,Barcelonès,Gràcia,H,Fruites i verdures fresques
376,13,8019307,94977.93000000007,2017-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
377,13,8019307,180985.54999999996,2016-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
378,13,8019307,157056.93000000005,2015-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
379,13,8019307,153639.47000000015,2014-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
380,13,8019307,129637.16,2013-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
381,13,8019307,101473.49999999999,2012-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
382,13,8019307,109989.88000000005,2011-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
383,13,8019307,90086.84,2010-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
384,13,8019307,79883.58,2009-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
385,13,8019307,49873.19,2008-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
386,13,8019307,54929.0,2007-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
387,13,8019307,71651.0,2017-01-01,Barcelonès,Horta-Guinardó,H,Fruites i verdures fresques
388,13,81017,42165.789999999986,2017-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
389,13,81017,108038.77999999998,2016-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
390,13,81017,90502.00000000003,2015-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
391,13,81017,90686.55999999998,2014-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
392,13,81017,98907.22999999995,2013-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
393,13,81017,55900.89,2012-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
394,13,81017,34968.28999999999,2011-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
395,13,81017,22702.93,2010-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
396,13,81017,5273.299999999999,2009-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
397,13,81017,406.0,2008-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
398,13,81017,2768.0,2007-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
399,13,81017,42375.27999999999,2017-01-01,Barcelonès,l'Hospitalet de Llobregat,H,Fruites i verdures fresques
400,13,8019304,2962.76,2017-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
401,13,8019304,6888.6,2016-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
402,13,8019304,4741.14,2015-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
403,13,8019304,6375.799999999999,2014-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
404,13,8019304,9246.250000000002,2013-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
405,13,8019304,4886.330000000002,2012-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
406,13,8019304,4431.970000000001,2011-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
407,13,8019304,2491.6,2010-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
408,13,8019304,1514.67,2009-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
409,13,8019304,1050.0,2008-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
410,13,8019304,2474.0,2007-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
411,13,8019304,2842.0,2017-01-01,Barcelonès,Les Corts,H,Fruites i verdures fresques
412,13,8019308,140695.68999999997,2017-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
413,13,8019308,287648.02999999956,2016-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
414,13,8019308,157225.78999999998,2015-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
415,13,8019308,119163.63,2014-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
416,13,8019308,154954.91999999995,2013-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
417,13,8019308,128904.70000000001,2012-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
418,13,8019308,56765.56999999999,2011-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
419,13,8019308,39479.09,2010-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
420,13,8019308,20528.4,2009-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
421,13,8019308,4882.0,2008-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
422,13,8019308,2761.0,2007-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
423,13,8019308,74417.44,2017-01-01,Barcelonès,Nou Barris,H,Fruites i verdures fresques
424,13,81944,9521.61,2017-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
425,13,81944,23338.13000000001,2016-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
426,13,81944,20304.670000000006,2015-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
427,13,81944,9532.23,2014-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
428,13,81944,9105.1,2013-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
429,13,81944,7870.829999999999,2012-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
430,13,81944,524.5,2011-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
431,13,81944,56.0,2010-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
432,13,81944,45.0,2009-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
433,13,81944,103.0,2008-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
434,13,81944,24.0,2007-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
435,13,81944,8154.0,2017-01-01,Barcelonès,Sant Adrià de Besòs,H,Fruites i verdures fresques
436,13,8019309,35837.88000000001,2017-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
437,13,8019309,74520.26000000004,2016-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
438,13,8019309,74131.23000000004,2015-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
439,13,8019309,53292.78999999997,2014-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
440,13,8019309,64866.0,2013-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
441,13,8019309,45570.32,2012-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
442,13,8019309,38958.83,2011-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
443,13,8019309,24691.099999999995,2010-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
444,13,8019309,1492.24,2009-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
445,13,8019309,10162.0,2008-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
446,13,8019309,7507.5,2007-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
447,13,8019309,28043.884000000002,2017-01-01,Barcelonès,Sant Andreu,H,Fruites i verdures fresques
448,13,8019310,44224.75,2017-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
449,13,8019310,112241.91000000002,2016-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
450,13,8019310,84544.52000000008,2015-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
451,13,8019310,55273.0,2014-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
452,13,8019310,61697.980000000054,2013-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
453,13,8019310,44709.700000000055,2012-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
454,13,8019310,32647.839999999997,2011-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
455,13,8019310,36780.299999999996,2010-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
456,13,8019310,33452.299999999996,2009-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
457,13,8019310,35162.34,2008-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
458,13,8019310,32818.0,2007-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
459,13,8019310,38927.44,2017-01-01,Barcelonès,Sant Martí,H,Fruites i verdures fresques
460,13,82457,51591.810000000005,2017-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
461,13,82457,83400.29000000001,2016-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
462,13,82457,66995.51000000004,2015-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
463,13,82457,40031.590000000004,2014-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
464,13,82457,32248.159999999996,2013-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
465,13,82457,9686.049999999996,2012-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
466,13,82457,5437.529999999999,2011-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
467,13,82457,3290.4599999999996,2010-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
468,13,82457,16870.26,2009-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
469,13,82457,11462.0,2008-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
470,13,82457,4170.5,2007-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
471,13,82457,26614.924,2017-01-01,Barcelonès,Santa Coloma de Gramenet,H,Fruites i verdures fresques
472,13,8019303,46933.40000000002,2017-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
473,13,8019303,114410.6100000001,2016-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
474,13,8019303,112211.31,2015-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
475,13,8019303,90579.32,2014-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
476,13,8019303,97683.18999999999,2013-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
477,13,8019303,57604.39999999996,2012-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
478,13,8019303,42527.729999999974,2011-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
479,13,8019303,40689.17999999998,2010-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
480,13,8019303,8667.630000000001,2009-01-01,Barcelonès,Sants-Montjuïc,H,Fruites i verdures fresques
